Query	Statistic	P-value	FDR (BH)	Event_SD	Event_TD
GNAI3	-0.0340423073205328	0.739304737043634	0.800753442460247	98	98
GNAL	0.583108821485931	2.97378849087182e-10	4.29500962657309e-09	98	98
GNAO1	0.79151986969408	3.00850148319524e-22	1.55167422550378e-19	98	98
GNAQ	0.1455880940939	0.152605127804094	0.220113916678867	98	98
GNASAS	0.17297511800115	0.0885193971951241	0.138569621855211	98	88
GNAS	0.541965028020053	8.2476905413796e-09	8.15161305700952e-08	98	98
GNAT1	0.035008678798338	0.732180443813134	0.795053012832895	98	28
GNAT2	0.265993357764593	0.00811407407723508	0.0174487313846533	98	83
GNAT3	-0.0995859511833005	0.329248102208054	0.419812214896601	98	56
GNAZ	0.591852876078106	1.38080880515598e-10	2.14611195656241e-09	98	98
GNB1L	-0.398154299111489	4.90396414258837e-05	0.000189422138806838	98	98
GNB1	0.224834846185938	0.0260293771082329	0.0482183139833891	98	98
GNB2L1	-0.215916160396523	0.0327372041973923	0.0587507064430631	98	98
GNB2	-0.429627280269563	1.01185099632038e-05	4.61729165934414e-05	98	98
GNB3	0.306580441119514	0.00213811266474999	0.00540568499954012	98	98
GNB4	0.495224088051887	2.17162637920593e-07	1.50217413931729e-06	98	98
GNB5	0.50470792135887	1.16292826929972e-07	8.65223772509796e-07	98	98
GNE	-0.154490668731126	0.128789840853081	0.190387093896481	98	98
GNG10	0.172255374088088	0.0898736126101753	0.140453143020013	98	98
GNG11	0.573002795919818	7.01923897232312e-10	9.26817125352069e-09	98	98
GNG12	0.0977886058339049	0.338095321238054	0.42883317376033	98	98
GNG13	-0.0668227759272482	0.513269379583742	0.602983070818303	98	79
GNG2	0.866255142739586	1.09263437116554e-30	1.07072705202367e-26	98	98
GNG3	0.221575507452071	0.0283308808578957	0.0518156899900988	98	98
GNG4	0.537855494646271	1.122013852241e-08	1.07322349878338e-07	98	98
GNG5	-0.554084370154606	3.24723209888567e-09	3.56940560325633e-08	98	98
GNG7	0.538567652894517	1.06405174541343e-08	1.02680207574386e-07	98	98
GNG8	0.129254609911021	0.204631443324504	0.282116745759493	98	41
GNGT1	-0.190493120940267	0.06026726340994	0.099267005258544	98	45
GNGT2	0.323566493237193	0.0011542945183273	0.00313381607766959	98	98
GNL1	0.0887504597114888	0.384831522199946	0.476697826039485	98	98
GNL2	-0.311174031243749	0.00181616486456415	0.00468540413065589	98	98
GNL3L	0.154560705439294	0.128614469246881	0.190170877613702	98	98
GNL3	-0.359179295539428	0.000281166701056735	0.000897343457744822	98	98
GNLY	-0.148665297231463	0.144026346635716	0.209373414012267	98	98
GNMT	0.142735189912377	0.160895318981553	0.230102738834152	98	97
GNPAT	-0.363906813845136	0.00023013973733071	0.000750500617628051	98	98
GNPDA1	0.238213277891722	0.0181744620037173	0.0352674535456292	98	98
GNPDA2	0.66749935724605	6.09622975542648e-14	2.44650955970159e-12	98	98
GNPNAT1	-0.403266253837386	3.83561810430556e-05	0.000152020787110788	98	98
GNPTAB	0.439595344156734	5.93420017643318e-06	2.89170535201178e-05	98	98
GNPTG	0.0798778182743118	0.434299959045918	0.525941973389826	98	98
GNRH1	-0.186564625716495	0.0658587591586347	0.10727965358768	98	98
GNRH2	0.0523721111655701	0.608541109214973	0.688861428269377	98	24
GNRHR2	0.119940074076587	0.239449489547589	0.321943510025602	98	98
GNRHR	-0.0110755162493037	0.913806465027718	0.935916226383688	98	85
GNS	0.305830868087202	0.00219528112358344	0.00553166813333913	98	98
GOLGA1	0.219546554991907	0.029848978722729	0.0542156834159658	98	98
GOLGA2B	0.133252815727439	0.190855643020798	0.2660251580659	98	98
GOLGA2	0.240011686881938	0.0172931576699072	0.0337645544104913	98	98
GOLGA3	0.077921395338833	0.445674681567122	0.537194224110333	98	98
GOLGA4	0.119405204102333	0.24156663453485	0.324500649091743	98	98
GOLGA5	-0.131172329826361	0.197937654652134	0.274355027830776	98	98
GOLGA6A	-0.0904798660739946	0.375600416995442	0.467152720693849	98	31
GOLGA6B	0.0931282289412623	0.361727751765699	0.452976631770475	98	71
GOLGA6C	-0.013496154279298	0.895065864042973	0.922070742148658	98	7
GOLGA6D	-0.014119153003235	0.890251495678082	0.918269515488381	98	7
GOLGA6L10	0.0658397977606959	0.519499273284285	0.608732886350514	98	98
GOLGA6L1	-0.17242860320612	0.0895461873801248	0.139986896902215	98	11
GOLGA6L5	0.247468059592191	0.0140213216742589	0.0280526626678032	98	97
GOLGA6L6	-0.153800710638515	0.130527281179685	0.192577851839856	98	19
GOLGA6L9	-0.17963516105515	0.0767424657090212	0.1222962122456	98	98
GOLGA7B	0.187397158532991	0.0646399393155697	0.105502845656716	98	98
GOLGA7	0.522054749563008	3.52885120079514e-08	3.00965860245361e-07	98	98
GOLGA8A	0.025948646339141	0.799785055588783	0.849500721032113	98	98
GOLGA8B	-0.0697553893388106	0.494913297944634	0.585173774505539	98	98
GOLGA8C	0.296043220140282	0.00307916320534993	0.00744767612756428	98	87
GOLGA8DP	0.119172073587047	0.242493467581685	0.32552256651599	98	53
GOLGA8E	0.195666200968188	0.0535014507702338	0.0897061282954754	98	18
GOLGA8F	-0.0312922334301362	0.759697841126773	0.818055899844127	98	4
GOLGA8G	0.148158553189961	0.145413470670733	0.211139325209342	98	50
GOLGA9P	0.339560039013647	0.000624905910842861	0.00181579406176564	98	80
GOLGB1	-0.0670677999519609	0.511722457063642	0.60178438973973	98	98
GOLIM4	0.257698203087615	0.0104139434114964	0.0216348184144497	98	98
GOLM1	-0.214578109583555	0.0338595111441701	0.0604217935823171	98	98
GOLPH3L	-0.362885236385672	0.000240380610193185	0.000780003241585468	98	98
GOLPH3	-0.0342493323101859	0.737776627020258	0.799319188113325	98	98
GOLT1A	-0.314623064275092	0.00160399231404743	0.00420332201671555	98	98
GOLT1B	0.250491944067959	0.01285633086412	0.0260408462800629	98	98
GON4L	-0.0283007202086576	0.782069148509786	0.83580201982896	98	98
GOPC	0.466167901925734	1.31414418397307e-06	7.54199468863489e-06	98	98
GORAB	-0.0234733321442348	0.818539200305913	0.863384628749561	98	98
GORASP1	-0.142412038336203	0.161855072675462	0.231209735376558	98	98
GORASP2	-0.240027997472841	0.0172853366001206	0.0337526464108561	98	98
GOSR1	0.409264586303471	2.8600960832193e-05	0.000117196368670322	98	98
GOSR2	0.394391639281487	5.86119191898713e-05	0.000222493706024073	98	98
GOT1L1	0.109936761330553	0.281201161183576	0.368055399895613	98	3
GOT1	0.00439846290531739	0.965714219556117	0.97522900740708	98	98
GOT2	-0.227113819690321	0.0245163470089417	0.0458269799740819	98	98
GP1BA	0.309110968055031	0.00195490118146587	0.00499880662354992	98	94
GP2	0.0132247076015607	0.897164732733331	0.923601827757147	98	96
GP5	0.459071436119055	1.99026293748885e-06	1.09172021583666e-05	98	91
GP6	-0.158799736910518	0.118336304738878	0.17739584186762	98	96
GP9	-0.22642456857574	0.0249658266886706	0.0465295965453837	98	36
GPA33	-0.291087871225379	0.00363866874445414	0.00861595611001048	98	98
GPAA1	-0.352748599418821	0.000367392611315045	0.00113429864353553	98	98
GPAM	0.371416854097487	0.00016635872173894	0.000560988401128953	98	98
GPAT2	0.189745200014855	0.0613008495849644	0.10074929568266	98	98
GPATCH1	-0.129586772811173	0.203460575819478	0.280759263922125	98	98
GPATCH2	-0.335870663266303	0.000722040902412478	0.00206316950668934	98	98
GPATCH3	0.12096840466433	0.235415371301455	0.317390511256601	98	98
GPATCH4	-0.256797615844133	0.0106950846173439	0.02215313500479	98	98
GPATCH8	0.377347807878307	0.000128021437736388	0.000445981542516081	98	98
GPBAR1	0.234324938834816	0.0202130917973248	0.0387434862570906	98	98
GPBP1L1	-0.00785248932242397	0.938830815590564	0.955157036688095	98	98
GPBP1	0.348344258475991	0.000439833083649369	0.00133173004888676	98	98
GPC1	-0.118195595685131	0.246402284173139	0.330023806978019	98	98
GPC2	0.0493542169828906	0.62937458796844	0.70769435166916	98	98
GPC3	0.385073298282067	9.03216505322079e-05	0.000326306733415805	98	98
GPC4	-0.260075876492367	0.00970256652682702	0.0203467367172355	98	98
GPC5	0.15224153711418	0.13451943159838	0.197442248176189	98	94
GPC6	0.601011599025168	6.02976514780922e-11	1.02673646509047e-09	98	98
GPCPD1	-0.078317414705968	0.443358816549755	0.534995040361941	98	98
GPD1L	0.0672049622877564	0.510857549985803	0.601050373524538	98	98
GPD1	0.429816352250594	1.00181700853598e-05	4.57683252920667e-05	98	98
GPD2	-0.281408151028719	0.0050002519570064	0.0114078595977753	98	98
GPER	0.260923508102849	0.00945947423929664	0.0199109985167382	98	98
GPHA2	0.105476252156962	0.301299318174824	0.39021775833664	98	70
GPHN	0.142104705095746	0.162771786491661	0.23229915120149	98	98
GPIHBP1	0.543133211902924	7.551060882841e-09	7.54297870758414e-08	98	98
GPI	-0.332586280062663	0.000819927155066292	0.00230689863600406	98	98
GPKOW	-0.295309208753758	0.00315683993075254	0.00760926156718964	98	98
GPLD1	0.737901915182197	4.42098597421099e-18	5.18843737177014e-16	98	98
GPM6A	0.417537200609826	1.89042807237142e-05	8.12332817154296e-05	98	97
GPM6B	0.606989526910593	3.46114793917531e-11	6.26362312649093e-10	98	98
GPN1	-0.201538296650608	0.0465911306201071	0.0795279192669813	98	98
GPN2	-0.347808345552348	0.000449490786702171	0.00135636180578535	98	98
GPN3	0.295993936539767	0.00308432441112309	0.00745463979943291	98	98
GPNMB	0.393587718739196	6.08710363809297e-05	0.000229955944878535	98	98
GPR107	0.339273234120232	0.000632004451849251	0.00183415280006267	98	98
GPR108	-0.292180457959537	0.00350802682445986	0.00834289743145113	98	98
GPR109A	-0.0603457863285512	0.555012171159755	0.641372850386795	98	96
GPR109B	-0.0960435547432137	0.346827513411486	0.437941356749736	98	96
GPR110	-0.36011159712566	0.00027034506637982	0.000866192052622583	98	95
GPR111	-0.0457996078967524	0.654289747641552	0.729723141411642	98	75
GPR112	0.361688762065107	0.000252909043214302	0.000816331412707033	98	47
GPR113	0.570094930411861	8.93889071600934e-10	1.13909830392111e-08	98	98
GPR114	0.0580576836511885	0.570139009952431	0.654646110261743	98	98
GPR115	-0.297721401695865	0.00290797694940559	0.00708521136640976	98	98
GPR116	0.63192242397663	3.00083871560653e-12	7.19870721997215e-11	98	98
GPR119	0.614932206461706	1.6256505547561e-11	3.18292959267382e-10	98	81
GPR120	-0.4117419575406	2.52944825543006e-05	0.00010534351117334	98	97
GPR123	0.44040921399839	5.67695172225148e-06	2.77462785048396e-05	98	91
GPR124	0.702323175494959	7.73521788308418e-16	4.89040436421183e-14	98	98
GPR125	-0.103105040460463	0.312357629373427	0.401989439758999	98	98
GPR126	-0.263254476559112	0.00881833106840228	0.0187268903033499	98	98
GPR128	-0.191892797815214	0.0583712035282941	0.0966230758404592	98	90
GPR12	0.301106318566292	0.00258846290947636	0.00639700672954975	98	62
GPR132	-0.0423975666868321	0.678496406439905	0.750358372069501	98	98
GPR133	0.566299434181542	1.22123851705853e-09	1.5044031235594e-08	98	98
GPR135	0.653496774521449	3.00595082336822e-13	9.69375625001405e-12	98	97
GPR137B	0.243517706977598	0.01568065924656	0.0310116287157749	98	98
GPR137C	0.484663739162854	4.25912528341804e-07	2.73489861464904e-06	98	98
GPR137	-0.20243375872641	0.0456053913580647	0.0780356264385114	98	98
GPR141	0.327612352710657	0.00099138967128035	0.00273280536813271	98	89
GPR142	0.604311832774756	4.4445341915684e-11	7.8264533351796e-10	98	89
GPR143	-0.135916483343591	0.18205886330795	0.255672947977395	98	98
GPR144	-0.0392871086015514	0.70091858338377	0.768492812375004	98	6
GPR146	0.385322809561278	8.92968230351263e-05	0.000323140405218877	98	98
GPR148	0.628565637218959	4.22446685860762e-12	9.71776126312801e-11	98	62
GPR149	0.345971986741101	0.000484080171843037	0.00144802919535282	98	22
GPR150	0.215204073142044	0.0333305094435283	0.0596298178533739	98	79
GPR151	0.0200878420813088	0.844353601875171	0.883005872887821	98	4
GPR152	-0.406417711859319	3.28984851438668e-05	0.00013258840434601	98	74
GPR153	-0.329296940699482	0.000929966675150794	0.00257508008848268	98	98
GPR155	0.551748501655896	3.89758681685063e-09	4.17653384491282e-08	98	98
GPR156	0.289242132201821	0.00386928369634025	0.00909499774101375	98	78
GPR157	-0.0633039658367892	0.535746257986851	0.623557866279726	98	97
GPR158	0.486624968448863	3.76471109033799e-07	2.4456272011778e-06	98	97
GPR15	0.273881640323243	0.00635481309259725	0.0140691150904566	98	71
GPR160	-0.23759502693013	0.0184862458032072	0.0358228130805871	98	98
GPR161	0.0941533295325572	0.356444049180002	0.447817110248644	98	98
GPR162	0.713753299424101	1.60331191714343e-16	1.20395824766644e-14	98	98
GPR171	0.373254540278938	0.000153472242526095	0.000522024033541989	98	97
GPR172A	-0.689393969389455	4.20339778848505e-15	2.2265511690951e-13	98	98
GPR172B	-0.259618916363245	0.00983587822019217	0.0205756619956822	98	96
GPR173	0.514904419661384	5.81591306699582e-08	4.70239604785689e-07	98	98
GPR174	0.395594243268971	5.53779248800023e-05	0.000211240161487576	98	94
GPR176	0.442578101405057	5.04174825349023e-06	2.49906990440453e-05	98	98
GPR179	0.604288826418015	4.45404914408304e-11	7.83616778948685e-10	98	91
GPR17	0.382469533029849	0.000101688472256054	0.000363220770502352	98	98
GPR180	0.303737519203537	0.00236231201162118	0.00590472555997494	98	98
GPR182	0.368989459069615	0.000184917914465066	0.000616856387354498	98	88
GPR183	0.338987055488188	0.000639161005160654	0.00185172454399759	98	98
GPR18	0.306099506935826	0.00217463593315549	0.00548710215606038	98	96
GPR19	0.36075279778369	0.000263126796129003	0.000845962228081676	98	98
GPR1	0.101742563385044	0.318829197988112	0.408975289702795	98	97
GPR20	-0.36981178303251	0.000178426243741291	0.000597263185497107	98	97
GPR21	0.13096052657109	0.198669109927386	0.275135379131348	98	86
GPR22	0.238126210392102	0.0182180940763404	0.0353381260691009	98	58
GPR25	-0.0325524670107808	0.750331233975344	0.810443776591501	98	73
GPR26	0.230335571824767	0.0225057666660524	0.0425497912875296	98	62
GPR27	0.344121938220071	0.000521382935412434	0.0015470982817787	98	92
GPR31	0.271150106060874	0.0069214634393648	0.0151602326718944	98	42
GPR32	-0.236478056017581	0.0190612237670456	0.0368096289890952	98	5
GPR34	0.567658638604849	1.09261635478799e-09	1.36309280315021e-08	98	98
GPR35	-0.657977031444195	1.82078233987207e-13	6.29374128380119e-12	98	98
GPR37L1	-0.410660289056258	2.66915198450614e-05	0.000110364366549232	98	98
GPR37	0.0547239480845264	0.59251853925233	0.674870603619297	98	97
GPR39	-0.298185297819613	0.00286218952075982	0.00698929135526685	98	97
GPR3	-0.0225476152045396	0.825579821594222	0.868800414702811	98	98
GPR44	0.310448757984346	0.00186388867090942	0.00479275177921198	98	98
GPR45	0.411917949969798	2.50737589848727e-05	0.000104513101306789	98	64
GPR4	0.418071009705042	1.83989754385566e-05	7.92008608873867e-05	98	98
GPR50	-0.0237020572287499	0.81680180538099	0.8621552447039	98	17
GPR52	-0.0647249893759196	0.526610864235512	0.615447008238032	98	40
GPR55	0.160711698321372	0.113913263545077	0.171750600216937	98	97
GPR56	-0.347732450798639	0.000450874124704234	0.0013603266579554	98	98
GPR61	0.301489395151494	0.00255436987138142	0.00632370210780503	98	78
GPR62	0.24315439981617	0.0158414731313378	0.0312823205945681	98	90
GPR63	0.354400404343884	0.00034318242471995	0.00106864193550783	98	98
GPR64	0.387057735222656	8.24643574814563e-05	0.00030142091426316	98	98
GPR65	0.42698297360268	1.16246027629038e-05	5.22547223738881e-05	98	98
GPR68	0.198445728518174	0.0501321466100325	0.0848113889866229	98	98
GPR6	0.463251097069855	1.56036788347119e-06	8.79288388388497e-06	98	48
GPR75	0.505983834582459	1.06765694781912e-07	8.02031756240207e-07	98	98
GPR77	-0.163588142954063	0.107501752735369	0.163593978714224	98	96
GPR78	-0.299487230927307	0.00273712623405641	0.00671232946212108	98	59
GPR81	-0.165235871100288	0.103957829039313	0.158928977483736	98	97
GPR82	0.300181882219114	0.00267242833686045	0.00657753647797664	98	98
GPR83	0.194324621597016	0.0551930807890122	0.0921261818204769	98	96
GPR84	0.0874779283477005	0.391710346390018	0.483533989186186	98	98
GPR85	0.271067817100718	0.00693920614169719	0.0151872139777915	98	98
GPR87	-0.235352639246932	0.0196560466625683	0.0378092902679042	98	93
GPR88	0.456835279166898	2.26402455264172e-06	1.22306001122451e-05	98	94
GPR89A	-0.430865316656843	9.47826344941456e-06	4.36169254156083e-05	98	98
GPR89B	0.0954323171343735	0.349919247494443	0.441091105892083	98	96
GPR89C	-0.318832591088158	0.00137558698517229	0.00366107133655509	98	98
GPR97	0.1536883103827	0.130812012956464	0.192864422056794	98	98
GPR98	0.440120833353346	5.7668772400988e-06	2.81506916634362e-05	98	98
GPRASP1	0.833371037216879	1.84904648031347e-26	3.01995516397198e-23	98	98
GPRASP2	0.803088588581048	2.60810224152067e-23	1.64890954295366e-20	98	98
GPRC5A	-0.509868300199283	8.21259422280208e-08	6.34945302456402e-07	98	98
GPRC5B	0.0595889169544654	0.559994472894993	0.645493834868492	98	98
GPRC5C	-0.519737959719068	4.15419004355147e-08	3.46459449632192e-07	98	98
GPRC5D	-0.523428518305548	3.20161901051062e-08	2.75939010496912e-07	98	98
GPRC6A	0.269823310998092	0.00721248525356787	0.0157203623759649	98	15
GPRIN1	0.388536283647535	7.70286923967736e-05	0.000284309857304024	98	98
GPRIN2	-0.393647541726402	6.07001717284395e-05	0.000229420451187327	98	98
GPRIN3	0.45644952250925	2.31471010070687e-06	1.24700393798114e-05	98	98
GPS1	-0.0539660343298923	0.597661233685055	0.679322769761259	98	98
GPS2	0.0755303854877339	0.45980021507231	0.550967499095268	98	98
GPSM1	0.338509129167828	0.000651278231084299	0.00188237753296286	98	98
GPSM2	-0.359060100427424	0.000282578689492839	0.000901262772232736	98	98
GPSM3	-0.0423361917163888	0.678936216145514	0.75071631399806	98	98
GPT2	-0.398066885901771	4.92444078208978e-05	0.000190063243182705	98	98
GPT	-0.347589682830381	0.000453486966245638	0.00136709760571084	98	98
GPX1	-0.543650182036863	7.26107777011223e-09	7.29420108746436e-08	98	98
GPX2	-0.487325363666648	3.60174510477512e-07	2.35380467850909e-06	98	98
GPX3	0.763250764457281	6.49850423038368e-20	1.44732027740102e-17	98	98
GPX4	-0.209315951255763	0.0385922002012563	0.0676718736462756	98	98
GPX7	0.525536611187753	2.75517537100074e-08	2.40528650762777e-07	98	98
GPX8	0.0135344794392162	0.894769585737742	0.921900792029603	98	98
GRAMD1A	-0.183077214632737	0.0711684091643518	0.114630983172649	98	98
GRAMD1B	0.0448530887067653	0.660990045311546	0.735647012950652	98	98
GRAMD1C	0.145261863301554	0.153536582066744	0.221245751924573	98	98
GRAMD2	-0.133091478424302	0.191398181743695	0.266629679720996	98	98
GRAMD3	0.149505447101395	0.141748616568759	0.206450431719799	98	98
GRAMD4	-0.0452539491744748	0.658149097414863	0.733026320408814	98	98
GRAP2	0.692439254893097	2.84391231780017e-15	1.57451518408377e-13	98	98
GRAPL	0.227199202110466	0.0244611501792326	0.0457325271737843	98	94
GRAP	0.200894532469795	0.0473106491410725	0.0806016526874026	98	98
GRASP	0.457336189898222	2.19977257120429e-06	1.19262358569939e-05	98	98
GRB10	0.40817353623607	3.01818102578217e-05	0.000122954333660995	98	98
GRB14	0.221172634134981	0.0286269952678114	0.0522743389782759	98	98
GRB2	0.382836070649638	0.000100011714393413	0.000357557386062843	98	98
GRB7	-0.435058225989488	7.58151161957385e-06	3.58134601667939e-05	98	98
GREB1L	-0.179568863133638	0.0768531711433435	0.122435338326394	98	96
GREB1	0.647075324480824	6.07783901442164e-13	1.75952092826661e-11	98	98
GREM1	0.131777235241425	0.195859316350332	0.271916607009291	98	98
GREM2	0.311345580236021	0.00180503961564365	0.0046622260710332	98	96
GRHL1	-0.262092893928394	0.00913288836386041	0.0192966234414942	98	98
GRHL2	-0.549378445882494	4.68401676858552e-09	4.88828778740722e-08	98	97
GRHL3	-0.313587897832851	0.0016651834517571	0.0043381537247092	98	97
GRHPR	-0.213800607101013	0.0345264002398615	0.0614328568589238	98	98
GRIA1	0.438623933290085	6.25561563281174e-06	3.02352184432743e-05	98	88
GRIA2	0.580452639976315	3.73745347141462e-10	5.28120768466151e-09	98	94
GRIA3	0.650042478176489	4.39917596768177e-13	1.32849691510932e-11	98	98
GRIA4	0.483384429312883	4.61420593439823e-07	2.94189401783575e-06	98	98
GRID1	0.594992396767186	1.04246220685134e-10	1.6719490009885e-09	98	98
GRID2IP	-0.447133559636992	3.9190705208201e-06	2.0028647493495e-05	98	98
GRID2	0.168357715437168	0.0974945439952622	0.150598641847663	98	35
GRIK1	0.229976507580089	0.0227226242528301	0.0428872026898322	98	79
GRIK2	0.481231678234656	5.27593303634792e-07	3.31419908908279e-06	98	98
GRIK3	0.330269802670241	0.000896095445370379	0.002490792034295	98	98
GRIK4	0.496582222340584	1.9881295360006e-07	1.39211685516527e-06	98	85
GRIK5	0.583243427136187	2.93938078796274e-10	4.2515811116813e-09	98	98
GRIN1	-0.390663723054237	6.97902399435738e-05	0.000259597440245607	98	97
GRIN2A	0.358570490229595	0.000288447490191239	0.000918187812288141	98	98
GRIN2B	0.0440880092926043	0.666425594034246	0.740267241978983	98	57
GRIN2C	0.15391767432423	0.130231492070129	0.192261939500389	98	97
GRIN2D	-0.37849410962806	0.000121630491077906	0.000425913166810057	98	98
GRIN3A	0.454897726070919	2.52964074544684e-06	1.34925474316254e-05	98	98
GRIN3B	0.0528855615606314	0.605026898195005	0.68566683113935	98	89
GRINA	-0.204548071418863	0.0433464009989182	0.0746525582757292	98	98
GRINL1A	0.476493516637128	7.06334053923625e-07	4.32337324261372e-06	98	98
GRIP1	0.536735019377281	1.21936348082889e-08	1.15674273285409e-07	98	98
GRIP2	-0.0256867007619388	0.801764510385533	0.850968373204873	98	95
GRIPAP1	0.00120240424141901	0.990624695417506	0.993666687419402	98	98
GRK1	0.0889863185694754	0.383564592276083	0.475308702833773	98	14
GRK4	0.532788987023721	1.63060422787996e-08	1.50250175186739e-07	98	98
GRK5	-0.0986443499111614	0.333864445268655	0.424593424360546	98	98
GRK6	-0.0371655735112963	0.716361866302452	0.781822932267611	98	98
GRK7	0.161799439886757	0.111454741849612	0.168666626940819	98	69
GRLF1	0.47239446657433	9.05951543208076e-07	5.418292430679e-06	98	98
GRM1	0.666447560125926	6.89289739883557e-14	2.70187792239557e-12	98	86
GRM2	0.194143170619199	0.0554252092585209	0.0924335156788419	98	96
GRM3	0.17963376908195	0.0767447887345599	0.1222962122456	98	90
GRM4	0.489275392321202	3.18257608399632e-07	2.10941185898694e-06	98	96
GRM5	0.206254590264459	0.041591679907682	0.0720229134573828	98	95
GRM6	0.332786426892426	0.000813631829250757	0.00229180371104996	98	96
GRM7	0.664073972307679	9.07796323944351e-14	3.42811178284881e-12	98	91
GRM8	0.343472107323706	0.000535099086118085	0.00158300482850239	98	97
GRN	-0.225985404716881	0.0252558653557878	0.0469897194900403	98	98
GRPEL1	-0.340839731988795	0.000594113935216236	0.00173739764492734	98	98
GRPEL2	-0.0195996305571804	0.848090516075495	0.88568902992293	98	98
GRPR	0.228641853107137	0.023544428350849	0.0442465037686975	98	94
GRP	0.259429651074584	0.00989156245410797	0.0206678819336953	98	95
GRRP1	0.426816732530944	1.17259968868646e-05	5.26501289772417e-05	98	98
GRSF1	0.190401967604125	0.0603924663286617	0.0994180052526772	98	98
GRTP1	-0.70226118468082	7.79993475135838e-16	4.91546370391875e-14	98	98
GRWD1	-0.271087557556122	0.00693494614901782	0.0151803295685533	98	98
GRXCR2	0.134576848756732	0.186445279799613	0.260656326328027	98	5
GSC	-0.0740955953786189	0.468393629416127	0.559531358618301	98	98
GSDMA	-0.344628241735633	0.000510920597957373	0.00151996551295789	98	95
GSDMB	-0.656263233226415	2.20788059789835e-13	7.42234165320922e-12	98	98
GSDMC	-0.0522555847930712	0.609339895279052	0.689597679153144	98	97
GSDMD	-0.586679025188361	2.18006974069121e-10	3.25664533900968e-09	98	98
GSG1L	0.0770063041676674	0.451051869445905	0.542341447194497	98	74
GSG1	0.0476242872691946	0.641450507276505	0.71867538398858	98	60
GSG2	-0.339721846481627	0.000620933394089918	0.00180585748490404	98	97
GSK3A	-0.27250320691857	0.00663541268291438	0.0146005897802222	98	98
GSK3B	0.134953504270584	0.185204288429789	0.259180210563044	98	98
GSN	-0.0576023381570971	0.573172255672823	0.657166434943937	98	98
GSPT1	-0.252058779136872	0.0122865379742792	0.0250211822275454	98	98
GSPT2	0.237670167133136	0.0184481083349399	0.035752444898298	98	98
GSR	0.149848424071353	0.140826640872179	0.205315876995747	98	98
GSS	-0.534951419832842	1.39117811628636e-08	1.30457894263619e-07	98	98
GSTA1	-0.243765642811426	0.0155717263871129	0.0308261827448153	98	98
GSTA2	-0.0475095802980754	0.64225458511125	0.719329539607714	98	95
GSTA3	0.0230964153823585	0.821404169409251	0.865800812963962	98	8
GSTA4	0.581907192504237	3.29858261872055e-10	4.705161626223e-09	98	98
GSTCD	0.211302695986027	0.0367441278270521	0.0648606828138697	98	98
GSTK1	-0.615832343040355	1.49022772656651e-11	2.94425133195332e-10	98	98
GSTM1	0.113927252870608	0.263997343609899	0.349553029145413	98	91
GSTM2P1	0.187535141436323	0.064439714901047	0.105228626257759	98	88
GSTM2	0.522472519567207	3.42610404154168e-08	2.93095648669469e-07	98	98
GSTM3	0.21262179422298	0.0355585512036072	0.0630404382668021	98	98
GSTM4	-0.131096641592542	0.198198818381628	0.274658745772575	98	98
GSTM5	0.438936157239236	6.15056269113889e-06	2.98037035704959e-05	98	98
GSTO1	-0.367771734646043	0.000194933224138505	0.000646883890939819	98	98
GSTO2	-0.362104980362285	0.000248483976970022	0.000803636545319384	98	98
GSTP1	-0.622490030689299	7.76416999155561e-12	1.65222549038543e-10	98	98
GSTT1	0.0476258938415408	0.641439248393001	0.71867538398858	98	94
GSTT2	0.214256071968946	0.0341344063227011	0.0608624662953619	98	98
GSTTP1	0.0280289211594005	0.784110859546246	0.837299157472316	98	5
GSTTP2	-0.102381341344371	0.315784413027814	0.405721633907342	98	9
GSTZ1	0.0114040071338795	0.91126028546466	0.934138309264181	98	98
GSX2	0.0811376305265445	0.427063607810988	0.518427974573401	98	23
GTDC1	0.0936732539313184	0.358912527151337	0.450306633748248	98	98
GTF2A1L	0.268565572718006	0.00749828583369962	0.0162763211933413	98	88
GTF2A1	0.255174161907512	0.0112186967243686	0.0230961383509349	98	98
GTF2A2	-0.0250530524037265	0.806557985516377	0.854273855172491	98	98
GTF2B	-0.117546351475779	0.249025120916768	0.332854350736393	98	98
GTF2E1	0.139172390822287	0.171712906889022	0.243323061392375	98	98
GTF2E2	-0.390970811073343	6.87993155760634e-05	0.000256495679280058	98	98
GTF2F1	0.0898211163500568	0.379100657733861	0.470729459637985	98	98
GTF2F2	-0.451030546861258	3.15020876965982e-06	1.64554748604912e-05	98	98
GTF2H1	0.190358750117855	0.0604519014655048	0.0994958697365157	98	98
GTF2H2B	0.0567652163331716	0.578768243795968	0.662288933143522	98	97
GTF2H2C	0.0791559497963954	0.438477588696091	0.530149430034219	98	98
GTF2H2	0.0723124396414824	0.479194370968277	0.569886558046557	98	98
GTF2H3	0.250676014701435	0.0127882204160593	0.0259189588349892	98	98
GTF2H4	-0.0977991145332457	0.33804316061717	0.428822518118829	98	98
GTF2H5	0.21056294129562	0.0374233863146227	0.0658876166349525	98	98
GTF2IP1	0.306221509069132	0.00216531790761072	0.00546748191678059	98	98
GTF2IRD1	-0.278492965608189	0.00549096430663375	0.0123781497426308	98	98
GTF2IRD2B	0.243906431957064	0.0155101616120988	0.0307302524702308	98	98
GTF2IRD2P1	0.271085982169168	0.00693528603279894	0.0151803295685533	98	98
